ID,SEASON,SEASON TYPE,GAME ID,DATE,TEAMS,QUARTER,MINUTES REMAINING,SECONDS REMAINING,RESULT,SHOT TYPE,SHOT VALUE,SHOT AREA,SHOT RANGE,SHOT DISTANCE,SHOT X LOCATION,SHOT Y LOCATION,OPPONENT,HOME TEAM,AWAY TEAM
133,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,4,11,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-175,28,NOH,DAL,NOH
134,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,4,9,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,143,146,NOH,DAL,NOH
135,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,4,7,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,24+ ft.,24,241,14,NOH,DAL,NOH
136,2011-12,Regular Season,0021100117,"JAN 07, 2012",DAL vs. NOH,4,4,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,39,83,NOH,DAL,NOH
137,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,1,8,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-185,36,DET,DET,DAL
138,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,1,6,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,121,116,DET,DET,DAL
139,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,2,9,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,182,44,DET,DET,DAL
140,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,2,8,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-179,71,DET,DET,DAL
141,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,2,5,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-196,23,DET,DET,DAL
142,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,2,3,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,11,-5,110,DET,DET,DAL
143,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,3,11,24,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,155,39,DET,DET,DAL
144,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,3,7,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-4,6,DET,DET,DAL
145,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,3,5,57,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-152,94,DET,DET,DAL
146,2011-12,Regular Season,0021100135,"JAN 10, 2012",DAL @ DET,4,7,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-76,159,DET,DET,DAL
147,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,1,7,36,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,14,-75,123,BOS,BOS,DAL
148,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,11,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,215,119,BOS,BOS,DAL
149,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,9,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,143,151,BOS,BOS,DAL
150,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,7,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,23,7,BOS,BOS,DAL
151,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,3,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-134,99,BOS,BOS,DAL
152,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,1,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,108,58,BOS,BOS,DAL
153,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,1,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,146,69,BOS,BOS,DAL
154,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,2,1,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,9,-93,26,BOS,BOS,DAL
155,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,4,10,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,-5,BOS,BOS,DAL
156,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,4,7,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,119,22,BOS,BOS,DAL
157,2011-12,Regular Season,0021100146,"JAN 11, 2012",DAL @ BOS,4,0,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,17,17,BOS,BOS,DAL
158,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,1,8,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,159,50,MIL,DAL,MIL
159,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,1,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,58,244,MIL,DAL,MIL
160,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,3,9,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,143,50,MIL,DAL,MIL
161,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,3,9,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,-131,167,MIL,DAL,MIL
162,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,3,8,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-49,179,MIL,DAL,MIL
163,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,3,7,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,62,123,MIL,DAL,MIL
164,2011-12,Regular Season,0021100165,"JAN 13, 2012",DAL vs. MIL,3,7,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-68,241,MIL,DAL,MIL
165,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,11,9,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-139,33,SAC,DAL,SAC
166,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,10,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,20,0,SAC,DAL,SAC
167,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,59,252,SAC,DAL,SAC
168,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,8,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-175,47,SAC,DAL,SAC
169,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,6,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,113,105,SAC,DAL,SAC
170,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,1,6,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-56,178,SAC,DAL,SAC
171,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,2,7,39,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-122,67,SAC,DAL,SAC
172,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,2,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,20,11,SAC,DAL,SAC
173,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,2,3,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-158,15,SAC,DAL,SAC
174,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,3,11,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,130,74,SAC,DAL,SAC
175,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,3,10,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,67,175,SAC,DAL,SAC
176,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,3,9,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,24+ ft.,23,234,11,SAC,DAL,SAC
177,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,3,9,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,20,175,SAC,DAL,SAC
178,2011-12,Regular Season,0021100178,"JAN 14, 2012",DAL vs. SAC,3,8,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,29,181,SAC,DAL,SAC
179,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,1,10,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,3,20,26,LAL,LAL,DAL
180,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,1,9,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,6,20,LAL,LAL,DAL
181,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,1,8,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-86,138,LAL,LAL,DAL
182,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,1,7,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,105,108,LAL,LAL,DAL
183,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,1,0,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-127,82,LAL,LAL,DAL
184,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,2,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,108,224,LAL,LAL,DAL
185,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,2,6,29,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,11,-112,3,LAL,LAL,DAL
186,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,2,5,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,174,-6,LAL,LAL,DAL
187,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,2,3,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,18,88,160,LAL,LAL,DAL
188,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,2,2,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-163,-16,LAL,LAL,DAL
189,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,3,11,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,113,124,LAL,LAL,DAL
190,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,3,10,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,2,22,LAL,LAL,DAL
191,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,3,8,51,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,1,16,LAL,LAL,DAL
192,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,3,7,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-101,162,LAL,LAL,DAL
193,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,3,6,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,171,7,LAL,LAL,DAL
194,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,4,3,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,67,74,LAL,LAL,DAL
195,2011-12,Regular Season,0021100194,"JAN 16, 2012",DAL @ LAL,4,2,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,92,168,LAL,LAL,DAL
196,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,1,10,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-164,224,LAC,LAC,DAL
197,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,1,9,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,159,80,LAC,LAC,DAL
198,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,1,8,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-141,89,LAC,LAC,DAL
199,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,1,7,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,102,192,LAC,LAC,DAL
200,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,1,0,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-142,149,LAC,LAC,DAL
201,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,11,44,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,50,82,LAC,LAC,DAL
202,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,10,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,119,118,LAC,LAC,DAL
203,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,29,208,LAC,LAC,DAL
204,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,9,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-146,203,LAC,LAC,DAL
205,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,1,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,59,105,LAC,LAC,DAL
206,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,122,242,LAC,LAC,DAL
207,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,3,10,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,212,1,LAC,LAC,DAL
208,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,3,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-153,88,LAC,LAC,DAL
209,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,4,10,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-109,142,LAC,LAC,DAL
210,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,4,7,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-75,179,LAC,LAC,DAL
211,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,4,6,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-108,258,LAC,LAC,DAL
212,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,4,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,95,249,LAC,LAC,DAL
213,2011-12,Regular Season,0021100212,"JAN 18, 2012",DAL @ LAC,4,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-71,258,LAC,LAC,DAL
214,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,1,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,184,37,UTA,UTA,DAL
215,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,1,7,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-82,233,UTA,UTA,DAL
216,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,1,6,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,75,178,UTA,UTA,DAL
217,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,1,5,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,111,83,UTA,UTA,DAL
218,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,1,0,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,15,6,UTA,UTA,DAL
219,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,2,10,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,162,101,UTA,UTA,DAL
220,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,2,9,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,10,153,UTA,UTA,DAL
221,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,2,1,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-168,-24,UTA,UTA,DAL
222,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,3,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-139,116,UTA,UTA,DAL
223,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,3,7,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-199,0,UTA,UTA,DAL
224,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,3,2,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,56,194,UTA,UTA,DAL
225,2011-12,Regular Season,0021100215,"JAN 19, 2012",DAL @ UTA,4,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,84,233,UTA,UTA,DAL
226,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-112,217,SAS,DAL,SAS
227,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,2,11,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,9,-92,22,SAS,DAL,SAS
228,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,2,9,33,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,3,-21,25,SAS,DAL,SAS
229,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,2,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,34,173,SAS,DAL,SAS
230,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,4,10,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,138,107,SAS,DAL,SAS
231,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,4,9,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,-105,14,SAS,DAL,SAS
232,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,4,8,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-29,151,SAS,DAL,SAS
233,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,4,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,151,4,SAS,DAL,SAS
234,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,4,2,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,147,80,SAS,DAL,SAS
235,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,5,4,39,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,24+ ft.,22,-223,6,SAS,DAL,SAS
236,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,5,3,45,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-92,132,SAS,DAL,SAS
237,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,5,3,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-59,239,SAS,DAL,SAS
238,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,5,1,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,86,146,SAS,DAL,SAS
239,2011-12,Regular Season,0021100295,"JAN 29, 2012",DAL vs. SAS,5,1,11,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,3,32,0,SAS,DAL,SAS
240,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,1,10,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,108,1,PHX,PHX,DAL
241,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,1,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-155,205,PHX,PHX,DAL
242,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,2,11,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,7,3,PHX,PHX,DAL
243,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,2,7,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,135,82,PHX,PHX,DAL
244,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,2,2,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-163,118,PHX,PHX,DAL
245,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,3,11,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-157,124,PHX,PHX,DAL
246,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,3,7,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-175,-28,PHX,PHX,DAL
247,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,4,11,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-103,227,PHX,PHX,DAL
248,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,4,10,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,151,-2,PHX,PHX,DAL
249,2011-12,Regular Season,0021100306,"JAN 30, 2012",DAL @ PHX,4,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-232,104,PHX,PHX,DAL
250,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,1,10,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-60,246,OKC,DAL,OKC
251,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,1,9,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,83,183,OKC,DAL,OKC
252,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,2,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-174,37,OKC,DAL,OKC
253,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,2,10,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,114,53,OKC,DAL,OKC
254,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,2,1,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,31,244,OKC,DAL,OKC
255,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,2,0,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,4,-27,37,OKC,DAL,OKC
256,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-105,254,OKC,DAL,OKC
257,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,3,10,53,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,11,58,104,OKC,DAL,OKC
258,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,3,8,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,7,183,OKC,DAL,OKC
259,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,3,2,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-112,66,OKC,DAL,OKC
260,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,3,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-204,154,OKC,DAL,OKC
261,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,4,9,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,77,110,OKC,DAL,OKC
262,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,4,7,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,62,172,OKC,DAL,OKC
263,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,4,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-120,213,OKC,DAL,OKC
264,2011-12,Regular Season,0021100321,"FEB 01, 2012",DAL vs. OKC,4,3,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,12,14,OKC,DAL,OKC
265,2011-12,Regular Season,0021100340,"FEB 03, 2012",DAL vs. IND,1,11,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,177,67,IND,DAL,IND
266,2011-12,Regular Season,0021100340,"FEB 03, 2012",DAL vs. IND,1,10,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,22,10,220,IND,DAL,IND
267,2011-12,Regular Season,0021100340,"FEB 03, 2012",DAL vs. IND,1,8,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-152,28,IND,DAL,IND
